Wall time,Step,Value
1686737517.3712063,1,0.6948115825653076
1686737520.9941165,2,0.6932089924812317
1686737524.7534251,3,0.6931545734405518
1686737528.2866569,4,0.6926881670951843
1686737532.1157289,5,0.6925479769706726
1686737535.5462728,6,0.6923842430114746
1686737539.6621423,7,0.6914873123168945
1686737543.3868158,8,0.6913307309150696
1686737547.2048967,9,0.6902536749839783
1686737551.0862901,10,0.6908546090126038
1686737555.0063534,11,0.6892262101173401
1686737558.8785791,12,0.6876927018165588
1686737563.32391,13,0.658926248550415
1686737567.6181893,14,0.6041830778121948
1686737571.8510964,15,0.5775645971298218
1686737576.1957092,16,0.5684442520141602
1686737580.6281843,17,0.5668327212333679
1686737584.683477,18,0.5811421275138855
1686737588.9557326,19,0.5801674723625183
1686737593.033481,20,0.6011261940002441
1686737596.9557884,21,0.5950435996055603
1686737601.1054351,22,0.5854820609092712
1686737605.1345499,23,0.5857236981391907
1686737609.565027,24,0.5824998021125793
1686737613.6454875,25,0.5827301740646362
1686737617.6430144,26,0.5824362635612488
1686737621.6638086,27,0.5835686326026917
1686737625.7409368,28,0.5777316689491272
1686737629.958873,29,0.582098126411438
1686737633.9249003,30,0.577399730682373
1686737637.763503,31,0.5841212272644043
1686737641.6643407,32,0.5797268152236938
1686737645.565656,33,0.5790026187896729
1686737649.556045,34,0.5715713500976562
1686737654.0171685,35,0.5771865844726562
1686737658.1688397,36,0.5748670101165771
1686737662.2290146,37,0.5820510387420654
1686737666.268671,38,0.5712562799453735
1686737670.212017,39,0.57374507188797
1686737674.1637442,40,0.575066089630127
1686737678.1292408,41,0.5821947455406189
1686737681.9937215,42,0.578887939453125
1686737685.9306598,43,0.573127806186676
1686737690.0433726,44,0.5766939520835876
1686737694.0530102,45,0.5722300410270691
1686737698.2607384,46,0.5708380937576294
1686737702.1689997,47,0.567023754119873
1686737706.2257533,48,0.5710057020187378
1686737710.4568963,49,0.5721296668052673
1686737714.2994182,50,0.5730016231536865
1686737718.158263,51,0.5676579475402832
1686737722.1325583,52,0.5749560594558716
1686737726.1873953,53,0.5990180969238281
1686737730.373299,54,0.5757841467857361
1686737734.4259262,55,0.587755560874939
1686737738.2676516,56,0.5835897326469421
1686737742.2276318,57,0.5891860723495483
1686737746.347679,58,0.5823959708213806
1686737750.5381,59,0.5813626050949097
1686737754.4046383,60,0.5753922462463379
